code,name,sector,score,score_raw,days_in_top,rank,stars,linkage,ignition,rs_days,rs_slope,theme,supply,etf,tech,fund,material,penalty,signal,driver,gap_pct,rs20,atr_pct,dev25,stop,close,chg5d,v_ratio,turnover_m,reasons_str
7727,オーバル,精密機器,29.0,30.3,3,153,★★☆☆☆,0.0,13.0,23,5.5,0.0,5.3,0.0,12.0,0.0,0.0,0.0,,,0.0,15.3,5.0,7.5,769,854.0,6.5,0.0,141,RS加速+5.5 / 高値圏かつ未過熱 / 買い出来高優勢 / 資金流入増 / MA上昇配列 / パーフェクトオーダー
6770,アルプスアルパイン,電気機器,29.0,29.0,1,154,★★☆☆☆,0.0,16.0,0,1.5,0.0,1.0,0.0,12.0,0.0,0.0,0.0,,,0.0,2.0,2.5,5.4,2186,2301.5,4.3,0.2,3050,RS転換0日目 / 25MA上抜け7日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
4992,北興化学工業,化学,29.0,29.0,1,155,★★☆☆☆,0.0,16.0,8,3.3,0.0,2.0,0.0,11.0,0.0,0.0,0.0,,,0.0,7.7,2.3,3.4,1935,2027.0,-1.2,0.0,179,RS転換8日目 / RS加速+3.3 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
9536,西部ガスホールディングス,電気・ガス業,29.0,29.0,1,156,★★☆☆☆,0.0,16.0,0,3.9,0.0,2.0,0.0,11.0,0.0,0.0,0.0,,,0.0,7.3,1.4,6.9,2510,2581.0,4.2,0.4,252,RS転換0日目 / RS加速+3.9 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / RSI過熱(94)⚠
4676,フジ・メディア・ホールディングス,情報・通信業,29.0,29.0,1,157,★★☆☆☆,0.0,16.0,0,1.7,0.0,1.0,0.0,12.0,0.0,0.0,0.0,,,0.0,3.3,2.2,1.9,4005,4190.0,0.4,0.1,2235,RS転換0日目 / 25MA上抜け1日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
8562,福島銀行,銀行業,29.0,29.0,1,158,★★☆☆☆,0.0,16.0,2,10.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,,,0.0,12.6,2.9,7.2,362,384.0,5.8,0.2,110,RS転換2日目 / RS加速+10.0 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
3673,ブロードリーフ,情報・通信業,29.0,29.0,1,159,★★☆☆☆,0.0,16.0,1,2.1,0.0,1.0,0.0,12.0,0.0,0.0,0.0,,,0.0,11.0,4.9,9.7,448,497.0,7.6,0.1,476,RS転換1日目 / 25MA上抜け8日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
2181,パーソルホールディングス,サービス業,29.0,29.0,1,160,★★☆☆☆,0.0,14.0,1,0.9,0.0,4.3,0.0,10.7,0.0,0.0,0.0,,,0.0,12.8,1.6,8.1,293,302.70001220703125,2.8,0.1,3041,RS転換1日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー
9303,住友倉庫,倉庫・運輸関連業,29.0,29.0,1,161,★★☆☆☆,0.0,12.0,0,-1.2,0.0,2.0,0.0,15.0,0.0,0.0,0.0,,,0.0,2.6,1.6,3.5,4121,4255.0,1.4,0.1,437,RS転換0日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク!
6345,アイチ　コーポレーション,機械,29.0,29.0,1,162,★★☆☆☆,0.0,14.0,0,-0.1,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,0.0,0.4,1.4,4.1,1443,1486.0,2.4,0.2,209,RS転換0日目 / 25MA上抜け6日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク!
8713,フィデアホールディングス,銀行業,29.0,29.0,1,163,★★☆☆☆,0.0,11.5,33,4.3,0.0,5.3,0.0,12.2,0.0,0.0,0.0,,,0.0,29.9,3.7,14.1,2637,2849.0,5.2,0.1,294,RS加速+4.3 / 高値圏かつ未過熱 / 買い出来高優勢 / 資金流入増 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
8704,トレイダーズホールディングス,証券、商品先物取引業,28.8,29.5,3,164,★★☆☆☆,0.0,16.0,9,4.2,0.0,0.0,0.0,13.5,0.0,0.0,0.0,,,0.0,9.9,2.6,5.3,1322,1395.0,2.4,0.1,111,RS転換9日目 / RS加速+4.2 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
8600,トモニホールディングス,銀行業,28.8,28.8,1,165,★★☆☆☆,0.0,16.0,2,7.2,0.0,3.3,0.0,9.5,0.0,0.0,0.0,,,0.0,9.9,3.1,4.8,1047,1116.0,4.6,0.1,621,RS転換2日目 / RS加速+7.2 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー
6340,澁谷工業,機械,28.8,28.8,1,166,★★☆☆☆,0.0,11.5,48,5.0,0.0,5.3,0.0,12.0,0.0,0.0,0.0,,,0.0,22.4,4.8,12.9,4934,5460.0,6.8,0.1,565,RS加速+5.0 / 高値圏かつ未過熱 / 買い出来高優勢 / 資金流入増 / MA上昇配列 / パーフェクトオーダー
7516,コーナン商事,小売業,28.7,28.7,1,167,★★☆☆☆,0.0,14.0,0,2.0,0.0,1.0,0.0,13.7,0.0,0.0,0.0,,,0.0,7.9,1.7,6.5,4385,4540.0,3.4,0.1,375,RS転換0日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク!
3825,リミックスポイント,小売業,28.6,27.4,3,168,★★☆☆☆,0.0,12.0,9,6.2,0.0,1.0,0.0,8.0,0.0,6.4,0.0,,,0.0,21.5,8.2,12.4,202,242.0,4.8,0.1,582,RS転換9日目 / RS加速+6.2 / MA上昇配列 / 開示[業績予想の修正](4日前) / 開示[業務提携](4日前)
2001,ニップン,食料品,28.5,28.5,1,169,★★☆☆☆,0.0,14.0,0,0.9,0.0,1.0,0.0,13.5,0.0,0.0,0.0,,,0.0,3.1,1.4,2.8,2873,2953.0,0.6,0.1,473,RS転換0日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
5232,住友大阪セメント,ガラス・土石製品,28.5,28.5,1,170,★★☆☆☆,0.0,18.0,0,4.6,0.0,3.3,0.0,7.2,0.0,0.0,0.0,,,0.0,2.2,3.1,0.4,5333,5684.0,0.9,0.0,1856,RS転換0日目 / RS加速+4.6 / 25MA上抜け0日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー
7914,共同印刷,その他製品,28.5,28.5,1,171,★★☆☆☆,0.0,12.0,0,-0.6,0.0,3.0,0.0,13.5,0.0,0.0,0.0,,,0.0,6.4,1.7,4.5,1717,1777.0,0.4,0.1,136,RS転換0日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
5975,東プレ,金属製品,28.5,28.5,1,172,★★☆☆☆,0.0,11.0,30,1.5,0.0,4.0,0.0,13.5,0.0,0.0,0.0,,,0.0,17.4,2.6,10.7,3191,3370.0,6.5,0.1,478,高値圏かつ未過熱 / 資金流入増 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
7513,コジマ,小売業,28.5,28.5,1,173,★★☆☆☆,0.0,14.0,0,-6.4,0.0,1.0,0.0,12.0,0.0,1.5,0.0,,,0.0,2.4,2.5,2.5,1342,1412.0,-4.0,0.2,606,RS転換0日目 / 25MA上抜け9日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 開示[自己株式の取得](7日前)
8368,百五銀行,銀行業,28.4,28.3,3,174,★★☆☆☆,0.0,11.5,36,13.2,0.0,3.3,0.0,13.5,0.0,0.0,0.0,,,0.0,17.8,3.6,10.6,2242,2417.0,9.5,0.1,1856,RS加速+13.2 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
7167,めぶきフィナンシャルグループ,銀行業,28.3,28.3,1,175,★★☆☆☆,0.0,11.5,44,6.5,0.0,3.3,0.0,13.5,0.0,0.0,0.0,,,0.0,11.2,2.5,6.0,1611,1695.0,3.6,0.1,4189,RS加速+6.5 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
8358,スルガ銀行,銀行業,28.3,28.3,1,176,★★☆☆☆,0.0,11.5,43,9.3,0.0,3.3,0.0,13.5,0.0,0.0,0.0,,,0.0,11.6,2.7,5.7,2798,2960.0,3.9,0.1,2428,RS加速+9.3 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
4634,ａｒｔｉｅｎｃｅ,化学,28.3,28.3,1,177,★★☆☆☆,0.0,11.5,42,4.4,0.0,3.3,0.0,13.5,0.0,0.0,0.0,,,0.0,13.5,2.4,6.4,4904,5150.0,2.8,0.0,794,RS加速+4.4 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
9434,ソフトバンク,情報・通信業,28.2,28.2,1,178,★★☆☆☆,0.0,14.0,0,0.7,0.0,2.0,0.0,12.2,0.0,0.0,0.0,,,0.0,5.3,1.7,3.2,232,239.6999969482422,2.0,0.1,16905,RS転換0日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
7350,おきなわフィナンシャルグループ,銀行業,28.1,28.5,2,179,★★☆☆☆,0.0,16.0,2,3.0,0.0,3.0,0.0,9.5,0.0,0.0,0.0,,,0.0,2.9,3.6,1.2,7149,7710.0,3.4,0.3,629,RS転換2日目 / 25MA上抜け4日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
2982,ＡＤワークスグループ,不動産業,28.0,28.0,1,180,★★☆☆☆,0.0,18.0,0,3.3,0.0,1.0,0.0,9.0,0.0,0.0,0.0,,,0.0,4.4,2.1,4.5,417,436.0,4.3,0.1,126,RS転換0日目 / RS加速+3.3 / 25MA上抜け7日目 / 高値圏かつ未過熱 / MA上昇配列
8892,エスコン,不動産業,28.0,28.0,1,181,★★☆☆☆,0.0,16.0,0,0.3,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,0.0,2.6,1.5,1.5,1088,1122.0,-1.4,0.2,186,RS転換0日目 / 25MA上抜け7日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
8362,福井銀行,銀行業,28.0,27.0,3,182,★★☆☆☆,0.0,13.0,16,15.1,0.0,2.0,0.0,12.0,0.0,0.0,0.0,,,0.0,19.7,5.0,8.0,6214,6910.0,5.5,0.1,497,RS加速+15.1 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
4021,日産化学,化学,28.0,28.0,1,183,★★☆☆☆,0.0,16.0,7,3.5,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,0.0,8.0,2.7,5.3,7802,8253.0,2.3,0.0,5259,RS転換7日目 / RS加速+3.5 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
8411,みずほフィナンシャルグループ,銀行業,28.0,28.0,1,184,★★☆☆☆,0.0,14.0,1,10.4,0.0,2.0,0.0,12.0,0.0,0.0,0.0,,,0.0,2.7,2.4,2.7,8137,8551.0,5.5,0.1,65909,RS転換1日目 / RS加速+10.4 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
3968,セグエグループ,情報・通信業,28.0,28.0,1,185,★★☆☆☆,0.0,14.0,1,1.1,0.0,3.0,0.0,11.0,0.0,0.0,0.0,,,0.0,11.8,4.2,9.8,619,675.0,3.4,0.1,267,RS転換1日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
3167,ＴＯＫＡＩホールディングス,卸売業,28.0,28.0,1,186,★★☆☆☆,0.0,11.0,15,2.8,0.0,3.3,0.0,13.7,0.0,0.0,0.0,,,0.0,12.0,1.5,8.5,1286,1324.0,5.0,0.3,321,高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク!
6809,ＴＯＡ,電気機器,28.0,28.0,1,187,★★☆☆☆,0.0,16.0,0,3.1,0.0,2.0,0.0,10.0,0.0,0.0,0.0,,,0.0,6.2,1.5,4.9,1707,1762.0,4.5,0.1,148,RS転換0日目 / RS加速+3.1 / 高値圏かつ未過熱 / MA上昇配列
7182,ゆうちょ銀行,銀行業,28.0,28.0,1,188,★★☆☆☆,0.0,14.0,0,15.8,0.0,2.0,0.0,12.0,0.0,0.0,0.0,,,0.0,6.0,2.4,4.6,3198,3358.0,6.6,0.1,17893,RS転換0日目 / RS加速+15.8 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
8081,カナデン,卸売業,28.0,28.0,1,189,★★☆☆☆,0.0,18.0,0,3.9,0.0,2.0,0.0,8.0,0.0,0.0,0.0,,,0.0,3.7,2.3,4.3,2473,2591.0,1.5,0.1,166,RS転換0日目 / RS加速+3.9 / 25MA上抜け7日目 / 高値圏かつ未過熱
8103,明和産業,卸売業,28.0,28.0,1,190,★★☆☆☆,0.0,14.0,0,2.7,0.0,2.0,0.0,12.0,0.0,0.0,0.0,,,0.0,8.2,1.6,5.6,962,994.0,2.8,0.2,187,RS転換0日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
8595,ジャフコ　グループ,証券、商品先物取引業,28.0,28.0,1,191,★★☆☆☆,0.0,16.0,0,1.8,0.0,3.3,0.0,8.7,0.0,0.0,0.0,,,0.0,2.6,1.0,2.6,2300,2345.0,1.1,0.0,625,RS転換0日目 / 25MA上抜け7日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列
4502,武田薬品工業,医薬品,28.0,28.0,1,192,★★☆☆☆,0.0,14.0,0,2.7,0.0,2.0,0.0,12.0,0.0,0.0,0.0,,,0.0,3.9,1.7,3.3,5635,5837.0,0.7,0.1,19981,RS転換0日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
6952,カシオ計算機,電気機器,28.0,28.0,1,193,★★☆☆☆,0.0,13.0,22,4.3,0.0,4.0,0.0,11.0,0.0,0.0,0.0,,,0.0,38.9,3.7,11.4,2299,2485.5,6.2,0.2,5161,RS加速+4.3 / 高値圏かつ未過熱 / 資金流入増 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
4417,グローバルセキュリティエキスパート,情報・通信業,28.0,28.0,3,194,★★☆☆☆,0.0,14.0,1,-1.7,0.0,2.0,0.0,12.0,0.0,0.0,0.0,,,0.0,5.0,4.7,7.6,4440,4900.0,7.1,0.0,239,RS転換1日目 / 25MA上抜け7日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
9505,北陸電力,電気・ガス業,28.0,28.0,1,195,★★☆☆☆,0.0,16.0,0,4.0,0.0,3.3,0.0,8.7,0.0,0.0,0.0,,,0.0,7.0,2.3,8.5,998,1047.5,7.3,0.2,819,RS転換0日目 / RS加速+4.0 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列
4293,セプテーニ・ホールディングス,サービス業,28.0,28.0,1,196,★★☆☆☆,0.0,16.0,0,0.1,0.0,1.0,0.0,11.0,0.0,0.0,0.0,,,0.0,1.5,2.1,4.1,510,533.0,4.7,0.1,186,RS転換0日目 / 25MA上抜け7日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
8572,アコム,その他金融業,28.0,28.0,1,197,★★☆☆☆,0.0,16.0,0,1.1,0.0,2.0,0.0,10.0,0.0,0.0,0.0,,,0.0,0.6,1.2,0.9,478,489.0,-0.1,0.1,535,RS転換0日目 / 25MA上抜け6日目 / 高値圏かつ未過熱 / MA上昇配列
4183,三井化学,化学,28.0,28.0,1,198,★★☆☆☆,0.0,14.0,0,6.1,0.0,3.3,0.0,10.7,0.0,0.0,0.0,,,0.0,2.9,2.3,3.0,2120,2221.5,4.2,0.1,4362,RS転換0日目 / RS加速+6.1 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー
6419,マースグループホールディングス,機械,28.0,28.0,1,199,★★☆☆☆,0.0,16.0,0,1.6,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,0.0,1.2,1.3,2.5,3154,3240.0,3.2,0.1,184,RS転換0日目 / 25MA上抜け4日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
6326,クボタ,機械,28.0,28.0,1,200,★★☆☆☆,0.0,18.0,0,6.3,0.0,2.0,0.0,8.0,0.0,0.0,0.0,,,0.0,4.3,2.9,6.5,2747,2917.0,4.9,0.1,12729,RS転換0日目 / RS加速+6.3 / 25MA上抜け5日目 / 高値圏かつ未過熱
7537,丸文,卸売業,28.0,28.0,1,201,★★☆☆☆,0.0,11.5,34,4.5,0.0,3.0,0.0,13.5,0.0,0.0,0.0,,,0.0,9.0,3.0,6.3,1767,1881.0,5.4,0.0,250,RS加速+4.5 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
2681,ゲオホールディングス,小売業,28.0,28.0,1,202,★★☆☆☆,0.0,13.0,30,5.7,0.0,3.0,0.0,12.0,0.0,0.0,0.0,,,0.0,16.4,2.8,10.0,2335,2475.0,5.6,0.1,471,RS加速+5.7 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
6436,アマノ,機械,28.0,28.0,1,203,★★☆☆☆,0.0,16.0,0,1.9,0.0,2.0,0.0,10.0,0.0,0.0,0.0,,,0.0,1.5,1.3,2.8,3906,4010.0,2.3,0.1,861,RS転換0日目 / 25MA上抜け5日目 / 高値圏かつ未過熱 / MA上昇配列
5233,太平洋セメント,ガラス・土石製品,28.0,28.0,1,204,★★☆☆☆,0.0,16.0,0,2.2,0.0,1.0,0.0,11.0,0.0,0.0,0.0,,,0.0,2.9,2.3,2.2,4074,4272.0,1.5,0.0,1966,RS転換0日目 / 25MA上抜け6日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
325A,ＴＥＮＴＩＡＬ,繊維製品,27.9,27.9,1,205,★☆☆☆☆,0.0,16.0,1,15.0,0.0,2.0,0.0,9.7,0.0,0.2,0.0,,,0.0,21.3,4.6,13.5,1703,1876.0,4.2,0.1,408,RS転換1日目 / RS加速+15.0 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 開示[自己株式の取得](13日前)
2384,ＳＢＳホールディングス,陸運業,27.8,27.8,1,206,★☆☆☆☆,0.0,9.5,31,2.8,0.0,3.3,0.0,15.0,0.0,0.0,0.0,,,0.0,16.4,2.4,10.2,5024,5280.0,3.9,0.2,368,高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク!
4246,ダイキョーニシカワ,化学,27.8,27.8,1,207,★☆☆☆☆,0.0,9.5,32,0.0,0.0,3.3,0.0,15.0,0.0,0.0,0.0,,,0.0,10.2,1.9,6.5,1112,1156.0,3.0,0.2,294,高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク!
2153,Ｅ・Ｊホールディングス,サービス業,27.8,27.8,1,208,★☆☆☆☆,0.0,14.0,0,2.7,0.0,3.3,0.0,10.5,0.0,0.0,0.0,,,0.0,6.3,1.3,6.0,1841,1889.0,3.5,0.1,100,RS転換0日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / 52週高値ブレイク! / RSI過熱(88)⚠
3040,ソリトンシステムズ,情報・通信業,27.8,27.8,1,209,★☆☆☆☆,0.0,13.0,29,5.4,0.0,5.3,0.0,9.5,0.0,0.0,0.0,,,0.0,23.7,4.3,10.7,2239,2450.0,4.7,0.1,335,RS加速+5.4 / 高値圏かつ未過熱 / 買い出来高優勢 / 資金流入増 / MA上昇配列 / パーフェクトオーダー
8395,佐賀銀行,銀行業,27.8,27.8,1,210,★☆☆☆☆,0.0,11.5,33,9.2,0.0,4.3,0.0,12.0,0.0,0.0,0.0,,,0.0,13.7,3.8,6.2,5986,6480.0,3.5,0.1,438,RS加速+9.2 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー
4847,インテリジェント　ウェイブ,情報・通信業,27.7,27.7,1,211,★☆☆☆☆,0.0,11.5,33,7.0,0.0,4.0,0.0,12.2,0.0,0.0,0.0,,,0.0,36.7,2.5,14.7,1317,1387.0,5.5,0.0,352,RS加速+7.0 / 高値圏かつ未過熱 / 資金流入増 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
4718,早稲田アカデミー,サービス業,27.7,27.7,1,212,★☆☆☆☆,0.0,16.0,0,0.7,0.0,2.0,0.0,9.7,0.0,0.0,0.0,,,0.0,1.7,2.3,5.2,2461,2579.0,3.1,0.1,108,RS転換0日目 / 25MA上抜け7日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
8439,東京センチュリー,その他金融業,27.7,27.7,1,213,★☆☆☆☆,0.0,14.0,0,8.3,0.0,0.0,0.0,13.7,0.0,0.0,0.0,,,0.0,2.2,1.8,6.1,2632,2733.5,7.4,0.1,1745,RS転換0日目 / RS加速+8.3 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク!
2108,日本甜菜製糖,食料品,27.7,27.7,1,214,★☆☆☆☆,0.0,12.0,0,-10.4,0.0,3.0,0.0,9.5,0.0,3.2,0.0,,,0.0,5.7,3.3,1.5,5069,5430.0,-6.9,0.3,193,RS転換0日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 開示[自己株式の取得](8日前) / 開示[株式分割](8日前)
6463,ＴＰＲ,機械,27.7,27.7,1,215,★☆☆☆☆,0.0,12.0,0,-1.7,0.0,2.0,0.0,13.7,0.0,0.0,0.0,,,0.0,7.4,1.8,7.0,1577,1636.0,4.8,0.1,194,RS転換0日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク!
9532,大阪瓦斯,電気・ガス業,27.7,27.7,1,216,★☆☆☆☆,0.0,18.0,0,3.8,0.0,2.0,0.0,7.7,0.0,0.0,0.0,,,0.0,3.9,1.9,5.9,5622,5840.0,4.2,0.1,4115,RS転換0日目 / RS加速+3.8 / 25MA上抜け7日目 / 高値圏かつ未過熱 / MA上昇配列
3401,帝人,繊維製品,27.7,27.7,1,217,★☆☆☆☆,0.0,16.0,0,4.5,0.0,2.0,0.0,9.7,0.0,0.0,0.0,,,0.0,7.0,2.1,3.8,1711,1784.5,1.3,0.1,1366,RS転換0日目 / RS加速+4.5 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
9310,日本トランスシティ,倉庫・運輸関連業,27.6,27.6,1,218,★☆☆☆☆,0.0,14.0,0,-5.5,0.0,2.0,0.0,11.0,0.0,0.6,0.0,,,0.0,4.9,2.9,3.5,1359,1443.0,2.7,0.0,184,RS転換0日目 / 25MA上抜け3日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[自己株式の取得](11日前)
8346,東邦銀行,銀行業,27.5,27.5,1,219,★☆☆☆☆,0.0,16.0,3,9.8,0.0,2.0,0.0,9.5,0.0,0.0,0.0,,,0.0,12.1,3.0,4.3,922,981.0,4.7,0.1,872,RS転換3日目 / RS加速+9.8 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
8037,カメイ,卸売業,27.5,27.5,1,220,★☆☆☆☆,0.0,9.5,37,1.4,0.0,4.3,0.0,13.7,0.0,0.0,0.0,,,0.0,18.7,2.1,12.4,4499,4700.0,6.5,0.1,220,高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク!
9678,カナモト,サービス業,27.5,27.5,1,221,★☆☆☆☆,0.0,12.0,0,-0.4,0.0,2.0,0.0,13.5,0.0,0.0,0.0,,,0.0,5.8,1.6,4.8,5471,5650.0,2.7,0.3,346,RS転換0日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
4526,理研ビタミン,食料品,27.5,27.5,1,222,★☆☆☆☆,0.0,12.0,0,-2.0,0.0,2.0,0.0,13.5,0.0,0.0,0.0,,,0.0,3.3,1.5,3.7,3278,3380.0,1.5,0.2,167,RS転換0日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
1379,ホクト,水産・農林業,27.5,27.5,1,223,★☆☆☆☆,0.0,14.0,0,1.2,0.0,3.0,0.0,10.5,0.0,0.0,0.0,,,0.0,8.8,2.1,7.6,2073,2163.0,2.5,0.1,214,RS転換0日目 / 高値圏かつ未過熱 / MA上昇配列 / 52週高値ブレイク! / RSI過熱(90)⚠
8253,クレディセゾン,その他金融業,27.5,27.5,1,224,★☆☆☆☆,0.0,16.0,0,1.5,0.0,2.0,0.0,9.5,0.0,0.0,0.0,,,0.0,2.0,2.2,1.4,4525,4733.0,1.0,0.1,2817,RS転換0日目 / 25MA上抜け8日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
8137,サンワテクノス,卸売業,27.5,27.5,1,225,★☆☆☆☆,0.0,11.5,34,13.5,0.0,1.0,0.0,15.0,0.0,0.0,0.0,,,0.0,15.9,2.4,7.4,4047,4250.0,6.6,0.1,227,RS加速+13.5 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値ブレイク!
8194,ライフコーポレーション,小売業,27.5,27.5,1,226,★☆☆☆☆,0.0,12.0,0,-4.1,0.0,3.3,0.0,12.2,0.0,0.0,0.0,,,0.0,4.9,1.8,5.7,2630,2727.0,2.1,0.1,488,RS転換0日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
2053,中部飼料,食料品,27.5,27.5,1,227,★☆☆☆☆,0.0,14.0,0,2.5,0.0,0.0,0.0,13.5,0.0,0.0,0.0,,,0.0,5.1,1.6,2.8,1958,2025.0,-0.4,0.1,112,RS転換0日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
2269,明治ホールディングス,食料品,27.5,27.5,1,228,★☆☆☆☆,0.0,11.0,16,2.4,0.0,4.3,0.0,12.2,0.0,0.0,0.0,,,0.0,17.7,1.9,9.7,4360,4536.0,3.8,0.1,5391,高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
8377,ほくほくフィナンシャルグループ,銀行業,27.5,27.5,1,229,★☆☆☆☆,0.0,16.0,2,7.4,0.0,2.0,0.0,9.5,0.0,0.0,0.0,,,0.0,8.8,3.2,3.5,7755,8277.0,4.3,0.1,3399,RS転換2日目 / RS加速+7.4 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
7278,エクセディ,輸送用機器,27.5,27.5,1,230,★☆☆☆☆,0.0,12.0,0,-1.3,0.0,2.0,0.0,13.5,0.0,0.0,0.0,,,0.0,1.7,1.3,2.6,6094,6260.0,0.6,0.2,1052,RS転換0日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
7239,タチエス,輸送用機器,27.5,27.5,1,231,★☆☆☆☆,0.0,12.0,0,-3.4,0.0,2.0,0.0,13.5,0.0,0.0,0.0,,,0.0,3.4,1.4,3.6,2318,2385.0,1.5,0.1,191,RS転換0日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
