date,code,score,gap_pct,score_raw,ignition,rs20,rs_days,sv
2026-08-11,6702,37.1,0.0,,,,,
2026-08-11,7012,36.2,7.3,,,,,
2026-08-11,5192,36.0,-11.9,,,,,
2026-08-11,5105,35.9,9.9,,,,,
2026-08-11,6723,35.2,6.1,,,,,
2026-08-11,4369,34.8,5.0,,,,,
2026-08-11,6141,34.8,8.6,,,,,
2026-08-11,6787,34.6,26.8,,,,,
2026-08-11,4044,34.2,-10.0,,,,,
2026-08-11,6134,34.2,3.2,,,,,
2026-08-11,6517,34.0,1.9,,,,,
2026-08-11,2737,33.7,7.2,,,,,
2026-08-11,6506,33.3,-1.0,,,,,
2026-08-11,6508,33.2,1.3,,,,,
2026-08-11,6866,33.2,5.0,,,,,
2026-08-11,6264,33.2,4.6,,,,,
2026-08-11,4631,33.2,-19.4,,,,,
2026-08-11,6480,33.0,4.3,,,,,
2026-08-11,8150,32.1,3.0,,,,,
2026-08-11,4970,32.0,17.6,,,,,
2026-08-11,8050,31.90000000000001,-17.9,,,,,
2026-08-11,7279,31.8,3.6,,,,,
2026-08-11,6250,31.5,-7.7,,,,,
2026-08-11,7716,31.4,0.0,,,,,
2026-08-11,5108,31.4,-10.1,,,,,
2026-08-11,9619,31.2,-11.9,,,,,
2026-08-11,6806,31.1,3.2,,,,,
2026-08-11,6240,31.0,4.2,,,,,
2026-08-11,6459,30.9,5.7,,,,,
2026-08-11,7734,30.9,7.2,,,,,
2026-08-11,4047,30.8,4.0,,,,,
2026-08-11,5384,30.7,6.5,,,,,
2026-08-11,6381,30.7,0.7,,,,,
2026-08-11,1899,30.6,0.0,,,,,
2026-08-11,7613,30.5,-3.5,,,,,
2026-08-11,6361,30.3,6.7,,,,,
2026-08-11,5975,30.200000000000003,-17.5,,,,,
2026-08-11,7711,30.2,0.0,,,,,
2026-08-11,6929,30.2,5.4,,,,,
2026-08-11,6652,30.1,-8.9,,,,,
2026-08-11,8051,29.9,0.0,,,,,
2026-08-11,5970,29.9,-7.7,,,,,
2026-08-11,6282,29.7,1.5,,,,,
2026-08-11,6951,29.6,1.9,,,,,
2026-08-11,4189,29.3,-2.6,,,,,
2026-08-11,6103,29.2,-5.2,,,,,
2026-08-11,7011,29.0,0.0,,,,,
2026-08-11,7735,29.0,2.4,,,,,
2026-08-11,5122,28.9,0.0,,,,,
2026-08-11,6209,28.6,4.5,,,,,
2026-08-11,6254,28.4,12.4,,,,,
2026-08-11,6266,28.1,19.7,,,,,
2026-08-11,4246,27.8,-7.4,,,,,
2026-08-11,6481,27.7,3.4,,,,,
2026-08-11,5408,27.5,4.0,,,,,
2026-08-11,6324,27.1,0.0,,,,,
2026-08-11,6638,27.1,18.8,,,,,
2026-08-11,8032,26.8,0.0,,,,,
2026-08-11,4118,26.2,-4.8,,,,,
2026-08-11,6724,25.9,-8.1,,,,,
2026-08-11,6976,25.1,10.7,,,,,
2026-08-11,7745,23.1,15.3,,,,,
2026-08-11,6098,22.9,-27.7,,,,,
2026-08-11,4634,22.9,-6.5,,,,,
2026-08-11,6143,22.9,3.0,,,,,
2026-08-11,5976,22.9,-6.0,,,,,
2026-08-11,6463,22.8,0.9,,,,,
2026-08-11,4064,22.8,6.5,,,,,
2026-08-11,6351,22.7,0.0,,,,,
2026-08-11,7715,22.7,2.1,,,,,
2026-08-11,6742,22.5,-2.7,,,,,
2026-08-11,7609,22.5,-6.1,,,,,
2026-08-11,5016,22.4,4.8,,,,,
2026-08-11,5195,22.4,-3.5,,,,,
2026-08-11,6339,22.4,-8.9,,,,,
2026-08-11,3176,22.4,-10.8,,,,,
2026-08-11,7246,22.4,-10.2,,,,,
2026-08-11,8151,22.4,1.5,,,,,
2026-08-11,3433,22.4,5.1,,,,,
2026-08-11,6125,22.3,12.5,,,,,
2026-08-11,6407,22.3,7.9,,,,,
2026-08-12,6857,54.5,1.7,,,,,
2026-08-12,7729,53.8,5.1,,,,,
2026-08-12,4062,51.4,3.8,,,,,
2026-08-12,5802,51.0,7.7,,,,,
2026-08-12,6146,50.2,4.8,,,,,
2026-08-12,4980,46.8,9.1,,,,,
2026-08-12,6315,44.6,18.7,,,,,
2026-08-12,6501,43.6,-0.5,,,,,
2026-08-12,5805,41.1,-4.7,,,,,
2026-08-12,6504,41.1,6.2,,,,,
2026-08-12,5803,41.0,-9.8,,,,,
2026-08-12,2760,39.5,7.7,,,,,
2026-08-12,6871,39.2,16.3,,,,,
2026-08-12,6834,38.3,3.8,,,,,
2026-08-12,4203,37.8,3.4,,,,,
2026-08-12,6517,37.2,8.0,,,,,
2026-08-12,6702,37.1,0.0,,,,,
2026-08-12,3132,37.1,6.1,,,,,
2026-08-12,5801,36.7,-4.0,,,,,
2026-08-12,6432,36.4,4.5,,,,,
2026-08-12,6324,36.4,15.7,,,,,
2026-08-12,4971,36.2,26.0,,,,,
2026-08-12,6677,36.2,10.4,,,,,
2026-08-12,4092,36.2,16.7,,,,,
2026-08-12,6134,36.0,6.1,,,,,
2026-08-12,9880,36.0,6.3,,,,,
2026-08-12,6490,35.8,10.4,,,,,
2026-08-12,6337,35.7,4.7,,,,,
2026-08-12,6951,35.7,5.6,,,,,
2026-08-12,2737,35.6,8.4,,,,,
2026-08-12,4631,35.6,-18.4,,,,,
2026-08-12,6284,35.2,4.5,,,,,
2026-08-12,6668,35.1,7.1,,,,,
2026-08-12,8035,34.900000000000006,4.1,,,,,
2026-08-12,6508,34.8,1.5,,,,,
2026-08-12,5208,34.6,4.7,,,,,
2026-08-12,4369,34.599999999999994,12.1,,,,,
2026-08-12,6840,34.099999999999994,7.8,,,,,
2026-08-12,6302,33.9,2.2,,,,,
2026-08-12,3040,33.8,-15.1,,,,,
2026-08-12,8012,33.8,3.6,,,,,
2026-08-12,6787,33.8,31.9,,,,,
2026-08-12,6323,33.6,11.9,,,,,
2026-08-12,7012,33.599999999999994,6.9,,,,,
2026-08-12,7715,33.5,7.6,,,,,
2026-08-12,6407,33.4,11.8,,,,,
2026-08-12,4099,33.3,9.6,,,,,
2026-08-12,6361,33.1,8.4,,,,,
2026-08-12,5393,33.0,4.3,,,,,
2026-08-12,6506,32.9,1.9,,,,,
2026-08-12,6954,32.9,-1.4,,,,,
2026-08-12,6459,32.9,5.4,,,,,
2026-08-12,6861,32.4,2.5,,,,,
2026-08-12,4047,32.3,16.3,,,,,
2026-08-12,9984,32.2,11.7,,,,,
2026-08-12,5310,32.2,0.7,,,,,
2026-08-12,6971,32.099999999999994,3.7,,,,,
2026-08-12,6925,32.099999999999994,5.3,,,,,
2026-08-12,6481,32.0,5.9,,,,,
2026-08-12,3993,32.0,-0.2,,,,,
2026-08-12,6779,31.7,7.7,,,,,
2026-08-12,6627,31.7,13.2,,,,,
2026-08-12,6859,31.0,2.7,,,,,
2026-08-12,5367,30.5,6.8,,,,,
2026-08-12,5105,30.3,10.4,,,,,
2026-08-12,6463,30.2,2.5,,,,,
2026-08-12,6505,30.2,3.4,,,,,
2026-08-12,4022,30.0,8.6,,,,,
2026-08-12,7128,29.9,2.7,,,,,
2026-08-12,7721,29.8,3.4,,,,,
2026-08-12,6920,29.6,19.1,,,,,
2026-08-12,7220,29.1,6.8,,,,,
2026-08-12,6266,28.9,23.2,,,,,
2026-08-12,7011,28.6,-0.8,,,,,
2026-08-12,6890,27.9,7.0,,,,,
2026-08-12,5218,27.7,3.0,,,,,
2026-08-12,6141,27.6,3.4,,,,,
2026-08-12,6473,27.3,2.9,,,,,
2026-08-12,6976,27.1,12.0,,,,,
2026-08-12,6966,26.8,4.3,,,,,
2026-08-12,4970,24.5,24.0,,,,,
2026-08-12,8015,24.5,2.0,,,,,
2026-08-12,3374,24.4,-18.6,,,,,
2026-08-12,6143,24.4,12.0,,,,,
2026-08-12,6855,24.3,11.1,,,,,
2026-08-12,5344,24.3,3.1,,,,,
2026-08-12,3097,24.3,0.0,,,,,
2026-08-12,6794,24.0,6.2,,,,,
2026-08-12,4968,23.8,3.0,,,,,
2026-08-12,6723,23.6,4.2,,,,,
2026-08-12,6480,23.6,14.6,,,,,
2026-08-12,285A,23.6,11.2,,,,,
2026-08-12,3436,23.6,6.5,,,,,
2026-08-12,6264,23.4,7.1,,,,,
2026-08-12,6981,23.4,6.9,,,,,
2026-08-12,4258,23.3,0.0,,,,,
2026-08-12,5192,23.3,0.0,,,,,
2026-08-12,7716,23.1,0.0,,,,,
2026-08-12,6503,23.1,0.6,,,,,
2026-08-12,6707,23.1,9.7,,,,,
2026-08-13,5803,50.1,5.1,,,,,
2026-08-13,5802,41.3,3.4,,,,,
2026-08-13,6871,38.0,6.5,,,,,
2026-08-13,5801,37.1,-0.4,,,,,
2026-08-13,6501,35.5,-0.9,,,,,
2026-08-13,6146,35.5,4.8,,,,,
2026-08-13,7012,34.5,3.5,,,,,
2026-08-13,5805,33.5,-14.0,,,,,
2026-08-13,6103,33.3,3.9,,,,,
2026-08-13,5310,33.1,0.2,,,,,
2026-08-13,2760,32.8,6.7,,,,,
2026-08-13,6857,32.5,-4.2,,,,,
2026-08-13,6323,32.1,3.1,,,,,
2026-08-13,6315,32.1,4.4,,,,,
2026-08-13,8015,32.1,5.6,,,,,
2026-08-13,6627,32.0,9.3,,,,,
2026-08-13,6490,31.0,4.7,,,,,
2026-08-13,6920,30.9,4.8,,,,,
2026-08-13,7715,30.8,2.3,,,,,
2026-08-13,8035,30.8,5.1,,,,,
2026-08-13,4980,30.5,0.6,,,,,
2026-08-13,7011,30.4,-4.6,,,,,
2026-08-13,6517,30.4,7.7,,,,,
2026-08-13,4971,30.3,4.0,,,,,
2026-08-13,4189,30.2,3.3,,,,,
2026-08-13,6702,30.1,0.0,,,,,
2026-08-13,6463,29.8,4.5,,,,,
2026-08-13,5480,29.3,5.5,,,,,
2026-08-13,7735,28.8,4.3,,,,,
2026-08-13,6481,28.7,4.7,,,,,
2026-08-13,2737,28.5,4.5,,,,,
2026-08-13,3040,28.3,1.1,,,,,
2026-08-13,6668,28.3,2.5,,,,,
2026-08-13,6266,27.9,3.6,,,,,
2026-08-13,6284,27.7,7.4,,,,,
2026-08-13,6503,27.6,2.1,,,,,
2026-08-13,4022,27.1,5.5,,,,,
2026-08-13,7128,27.1,5.6,,,,,
2026-08-13,4369,26.9,5.4,,,,,
2026-08-13,6407,26.9,7.0,,,,,
2026-08-13,6301,26.8,2.6,,,,,
2026-08-13,4092,26.8,4.4,,,,,
2026-08-13,4238,26.7,2.7,,,,,
2026-08-13,4970,26.7,4.5,,,,,
2026-08-13,4203,26.4,0.9,,,,,
2026-08-13,7729,26.4,0.4,,,,,
2026-08-13,3132,26.1,2.0,,,,,
2026-08-13,6264,26.0,4.2,,,,,
2026-08-13,1515,25.9,8.6,,,,,
2026-08-13,4401,25.4,1.8,,,,,
2026-08-13,9984,25.4,6.4,,,,,
2026-08-13,6473,25.4,3.6,,,,,
2026-08-13,4258,25.3,0.0,,,,,
2026-08-13,5381,25.2,3.3,,,,,
2026-08-13,6951,25.1,-1.0,,,,,
2026-08-13,6969,25.0,9.8,,,,,
2026-08-13,6616,24.9,3.0,,,,,
2026-08-13,4118,24.9,-2.3,,,,,
2026-08-13,3374,24.6,-21.5,,,,,
2026-08-13,6432,24.4,3.0,,,,,
2026-08-13,6976,24.3,3.8,,,,,
2026-08-13,6459,24.1,4.6,,,,,
2026-08-13,5411,24.1,4.3,,,,,
2026-08-13,6349,24.1,1.3,,,,,
2026-08-13,6806,24.1,1.7,,,,,
2026-08-13,8084,24.0,1.9,,,,,
2026-08-13,6305,24.0,2.0,,,,,
2026-08-13,6707,23.9,4.1,,,,,
2026-08-13,9880,23.9,4.0,,,,,
2026-08-13,6590,23.9,16.8,,,,,
2026-08-13,7995,23.8,3.7,,,,,
2026-08-13,6861,23.7,1.1,,,,,
2026-08-13,6141,23.7,15.2,,,,,
2026-08-13,6752,23.7,2.1,,,,,
2026-08-13,8388,23.7,-3.5,,,,,
2026-08-13,6143,23.6,7.1,,,,,
2026-08-13,6287,23.5,-11.8,,,,,
2026-08-13,5105,23.4,10.8,,,,,
2026-08-13,6925,23.2,2.3,,,,,
2026-08-13,7167,23.1,0.6,,,,,
2026-08-13,5706,23.1,10.3,,,,,
2026-08-13,6787,23.0,25.4,,,,,
2026-08-13,4047,23.0,9.8,,,,,
2026-08-13,6376,22.9,6.4,,,,,
2026-08-13,6361,22.9,2.7,,,,,
2026-08-13,6800,22.9,3.8,,,,,
2026-08-13,2124,22.8,0.0,,,,,
2026-08-13,6337,22.8,-1.0,,,,,
2026-08-13,6134,22.8,1.0,,,,,
2026-08-13,3433,22.8,5.6,,,,,
2026-08-13,7537,22.8,-0.7,,,,,
2026-08-13,3131,22.8,-35.8,,,,,
2026-08-13,4062,22.7,-8.3,,,,,
2026-08-13,6480,22.7,10.3,,,,,
2026-08-13,6954,22.7,1.5,,,,,
2026-08-13,6254,22.6,15.4,,,,,
2026-08-13,6508,22.6,-4.1,,,,,
2026-08-13,6055,22.6,9.3,,,,,
2026-08-13,7762,22.5,1.0,,,,,
2026-08-13,6235,22.4,4.3,,,,,
2026-08-16,6315,45.7,9.2,,,,,
2026-08-16,5801,44.5,1.0,,,,,
2026-08-16,5310,44.0,3.0,,,,,
2026-08-16,5803,42.1,-2.4,,,,,
2026-08-16,6857,41.2,-6.3,,,,,
2026-08-16,7729,40.4,-3.5,,,,,
2026-08-16,6504,39.8,2.9,,,,,
2026-08-16,6501,39.8,0.8,,,,,
2026-08-16,6146,39.7,-4.6,,,,,
2026-08-16,3993,39.50000000000001,-6.5,,,,,
2026-08-16,6324,38.8,15.1,,,,,
2026-08-16,4980,38.6,1.0,,,,,
2026-08-16,5802,38.6,-6.9,,,,,
2026-08-16,6920,38.1,3.4,,,,,
2026-08-16,6871,37.0,-0.9,,,,,
2026-08-16,5805,36.5,-5.2,,,,,
2026-08-16,2760,36.2,4.2,,,,,
2026-08-16,6323,35.7,-1.6,,,,,
2026-08-16,4062,35.7,-0.3,,,,,
2026-08-16,6103,35.7,4.6,,,,,
2026-08-16,6490,35.6,6.2,,,,,
2026-08-16,4004,34.0,5.3,,,,,
2026-08-16,4369,33.4,7.0,,,,,
2026-08-16,6508,33.2,-9.7,,,,,
2026-08-16,4189,33.1,4.7,,,,,
2026-08-16,5706,33.00000000000001,15.1,,,,,
2026-08-16,8015,32.8,4.2,,,,,
2026-08-16,4092,32.7,4.8,,,,,
2026-08-16,6376,32.7,-7.8,,,,,
2026-08-16,4971,32.6,21.2,,,,,
2026-08-16,6840,32.5,9.0,,,,,
2026-08-16,6506,32.3,2.3,,,,,
2026-08-16,3445,32.2,12.0,,,,,
2026-08-16,6954,32.2,5.7,,,,,
2026-08-16,6254,32.1,14.6,,,,,
2026-08-16,6503,31.700000000000003,-1.9,,,,,
2026-08-16,7011,31.7,-3.6,,,,,
2026-08-16,6363,31.6,5.0,,,,,
2026-08-16,6407,30.7,9.3,,,,,
2026-08-16,6702,30.5,0.0,,,,,
2026-08-16,6777,30.4,5.5,,,,,
2026-08-16,4970,30.4,14.2,,,,,
2026-08-16,9984,30.3,3.3,,,,,
2026-08-16,4027,30.3,3.2,,,,,
2026-08-16,6787,30.0,10.3,,,,,
2026-08-16,6966,30.0,2.9,,,,,
2026-08-16,6524,29.7,7.4,,,,,
2026-08-16,6627,29.7,-2.4,,,,,
2026-08-16,6723,29.6,6.3,,,,,
2026-08-16,4099,29.5,10.6,,,,,
2026-08-16,6055,29.5,3.6,,,,,
2026-08-16,4220,29.4,7.3,,,,,
2026-08-16,6301,29.3,3.1,,,,,
2026-08-16,6517,29.3,3.0,,,,,
2026-08-16,6622,29.2,5.2,,,,,
2026-08-16,6590,29.2,3.7,,,,,
2026-08-16,7715,29.1,-8.3,,,,,
2026-08-16,6997,29.1,5.6,,,,,
2026-08-16,4047,28.9,12.4,,,,,
2026-08-16,6264,28.9,1.7,,,,,
2026-08-16,6707,28.5,6.4,,,,,
2026-08-16,6305,28.4,3.4,,,,,
2026-08-16,4028,28.4,4.4,,,,,
2026-08-16,6473,28.4,3.4,,,,,
2026-08-16,7735,28.3,-2.4,,,,,
2026-08-16,5186,28.3,3.8,,,,,
2026-08-16,5016,28.2,7.3,,,,,
2026-08-16,4401,28.2,1.6,,,,,
2026-08-16,8154,28.1,-2.8,,,,,
2026-08-16,4064,28.1,6.7,,,,,
2026-08-16,7012,28.1,-1.1,,,,,
2026-08-16,5384,28.0,1.8,,,,,
2026-08-16,6235,27.9,3.9,,,,,
2026-08-16,4212,27.8,5.7,,,,,
2026-08-16,6361,27.7,2.6,,,,,
2026-08-16,7013,27.7,0.0,,,,,
2026-08-16,8395,27.6,-6.0,,,,,
2026-08-16,4203,27.6,-0.9,,,,,
2026-08-16,8035,27.5,-1.7,,,,,
2026-08-16,3132,27.5,-0.5,,,,,
2026-08-16,4188,27.4,3.4,,,,,
2026-08-16,7350,27.3,-1.9,,,,,
2026-08-16,7745,27.3,4.0,,,,,
2026-08-16,7762,27.3,-12.3,,,,,
2026-08-16,3131,27.200000000000003,-50.0,,,,,
2026-08-16,7537,27.1,-3.7,,,,,
2026-08-16,6278,27.1,5.9,,,,,
2026-08-16,6890,27.0,1.1,,,,,
2026-08-16,6951,27.0,-2.0,,,,,
2026-08-16,4187,27.0,3.6,,,,,
2026-08-16,3433,27.0,4.5,,,,,
2026-08-16,6143,27.0,5.5,,,,,
2026-08-16,8622,26.8,0.8,,,,,
2026-08-16,6525,26.7,-5.5,,,,,
2026-08-16,6209,26.7,4.8,,,,,
2026-08-16,6668,26.6,-0.4,,,,,
2026-08-16,6656,26.6,8.8,,,,,
2026-08-16,8020,26.6,1.8,,,,,
2026-08-16,6677,26.6,11.7,,,,,
2026-08-16,7734,26.5,7.8,,,,,
2026-08-17,6315,50.7,9.2,,,,,
2026-08-17,5801,49.5,1.0,,,,,
2026-08-17,6857,48.2,-6.3,,,,,
2026-08-17,7729,47.9,-3.5,,,,,
2026-08-17,6146,46.7,-4.6,,,,,
2026-08-17,5802,46.6,-6.9,,,,,
2026-08-17,5310,46.5,3.0,,,,,
2026-08-17,6504,46.3,2.9,,,,,
2026-08-17,3993,46.00000000000001,-6.5,,,,,
2026-08-17,5803,45.900000000000006,-2.4,,,,,
2026-08-17,6871,45.5,-0.9,,,,,
2026-08-17,6501,45.3,0.8,,,,,
2026-08-17,5805,45.2,-5.2,,,,,
2026-08-17,2760,44.2,4.2,,,,,
2026-08-17,4980,43.6,1.0,,,,,
2026-08-17,6323,42.7,-1.6,,,,,
2026-08-17,6324,42.60000000000001,15.1,,,,,
2026-08-17,6490,42.2,6.2,,,,,
2026-08-17,6920,42.1,3.4,,,,,
2026-08-17,5706,41.900000000000006,15.1,,,,,
2026-08-17,4369,41.9,7.0,,,,,
2026-08-17,4062,41.7,-0.3,,,,,
2026-08-17,4971,41.4,21.2,,,,,
2026-08-17,6508,41.2,-9.7,,,,,
2026-08-17,6103,41.0,4.6,,,,,
2026-08-17,8015,40.8,4.2,,,,,
2026-08-17,6840,40.5,9.0,,,,,
2026-08-17,3445,39.7,12.0,,,,,
2026-08-17,6954,39.7,5.7,,,,,
2026-08-17,6055,39.5,3.6,,,,,
2026-08-17,4189,39.1,4.7,,,,,
2026-08-17,6777,38.9,5.5,,,,,
2026-08-17,6723,38.6,6.3,,,,,
2026-08-17,4099,38.5,10.6,,,,,
2026-08-17,4004,38.3,5.3,,,,,
2026-08-17,6407,38.2,9.3,,,,,
2026-08-17,6376,37.8,-7.8,,,,,
2026-08-17,6524,37.5,7.4,,,,,
2026-08-17,6787,37.5,10.3,,,,,
2026-08-17,6264,37.4,1.7,,,,,
2026-08-17,9984,36.8,3.3,,,,,
2026-08-17,6503,36.7,-1.9,,,,,
2026-08-17,8395,36.6,-6.0,,,,,
2026-08-17,4092,36.5,4.8,,,,,
2026-08-17,6517,36.3,3.0,,,,,
2026-08-17,7013,36.2,0.0,,,,,
2026-08-17,4401,36.0,1.6,,,,,
2026-08-17,5016,36.0,7.3,,,,,
2026-08-17,4220,35.9,7.3,,,,,
2026-08-17,8154,35.9,-2.8,,,,,
2026-08-17,6301,35.8,3.1,,,,,
2026-08-17,6363,35.6,5.0,,,,,
2026-08-17,6702,35.5,0.0,,,,,
2026-08-17,5384,35.5,1.8,,,,,
2026-08-17,6627,35.1,-2.4,,,,,
2026-08-17,7012,35.099999999999994,-0.5,,,,,
2026-08-17,6305,34.9,3.4,,,,,
2026-08-17,4047,34.7,12.4,,,,,
2026-08-17,5186,34.599999999999994,3.8,,,,,
2026-08-17,8035,34.5,-1.7,,,,,
2026-08-17,3132,34.5,-0.5,,,,,
2026-08-17,7011,34.5,-3.3,,,,,
2026-08-17,7715,34.1,-8.3,,,,,
2026-08-17,4027,34.099999999999994,3.2,,,,,
2026-08-17,6506,33.8,2.3,,,,,
2026-08-17,6622,33.7,5.2,,,,,
2026-08-17,6590,33.7,3.7,,,,,
2026-08-17,4064,33.599999999999994,6.7,,,,,
2026-08-17,4970,33.2,14.2,,,,,
2026-08-17,6361,33.2,2.6,,,,,
2026-08-17,6254,33.1,14.6,,,,,
2026-08-17,7735,32.8,-2.4,,,,,
2026-08-17,4212,32.3,5.7,,,,,
2026-08-17,4028,32.2,4.4,,,,,
2026-08-17,6997,32.099999999999994,5.6,,,,,
2026-08-17,4203,31.6,-0.9,,,,,
2026-08-17,6966,31.5,2.9,,,,,
2026-08-17,6235,30.9,3.9,,,,,
2026-08-17,6473,29.9,3.4,,,,,
2026-08-17,6707,28.5,6.4,,,,,
2026-08-17,4188,27.4,3.4,,,,,
2026-08-17,7745,27.3,4.0,,,,,
2026-08-17,7350,27.3,-1.9,,,,,
2026-08-17,3131,27.200000000000003,-50.0,,,,,
2026-08-17,7762,27.2,-12.3,,,,,
2026-08-17,7537,27.1,-3.7,,,,,
2026-08-17,4187,27.0,3.6,,,,,
2026-08-17,3433,27.0,4.5,,,,,
2026-08-17,6951,27.0,-2.0,,,,,
2026-08-17,6890,26.9,1.1,,,,,
2026-08-17,8622,26.8,0.8,,,,,
2026-08-17,6143,26.8,5.5,,,,,
2026-08-17,6209,26.7,4.8,,,,,
2026-08-17,6525,26.7,-5.5,,,,,
2026-08-17,6656,26.6,8.8,,,,,
2026-08-17,6668,26.6,-0.4,,,,,
2026-08-17,8020,26.6,1.8,,,,,
2026-08-17,6677,26.6,11.7,,,,,
2026-08-17,7734,26.5,7.8,,,,,
2026-08-17,6969,26.5,8.6,,,,,
2026-08-18,6146,59.0,2.8,,,,,
2026-08-18,6315,58.5,7.9,,,,,
2026-08-18,7729,56.1,0.2,,,,,
2026-08-18,6920,56.0,7.8,,,,,
2026-08-18,6501,55.5,4.3,,,,,
2026-08-18,6871,55.5,-1.7,,,,,
2026-08-18,6323,54.900000000000006,0.1,,,,,
2026-08-18,6857,54.5,-2.0,,,,,
2026-08-18,5310,52.8,6.2,,,,,
2026-08-18,8035,50.5,0.9,,,,,
2026-08-18,6504,48.7,2.4,,,,,
2026-08-18,6508,48.1,-13.0,,,,,
2026-08-18,4062,48.0,-0.1,,,,,
2026-08-18,5802,46.6,-9.3,,,,,
2026-08-18,5805,46.3,-2.6,,,,,
2026-08-18,7735,44.8,-4.2,,,,,
2026-08-18,5803,44.7,-2.0,,,,,
2026-08-18,6627,44.7,2.3,,,,,
2026-08-18,2760,44.2,4.0,,,,,
2026-08-18,4980,44.0,1.2,,,,,
2026-08-18,4401,42.6,3.4,,,,,
2026-08-18,6324,42.400000000000006,4.0,,,,,
2026-08-18,3993,42.3,0.2,,,,,
2026-08-18,5801,41.5,-2.5,,,,,
2026-08-18,8622,41.4,2.6,,,,,
2026-08-18,6258,40.8,6.8,,,,,
2026-08-18,6103,40.8,4.1,,,,,
2026-08-18,6273,40.7,5.0,,,,,
2026-08-18,4251,40.7,9.8,,,,,
2026-08-18,6503,40.6,-1.1,,,,,
2026-08-18,6954,40.6,4.0,,,,,
2026-08-18,6840,40.4,11.3,,,,,
2026-08-18,4971,40.2,17.6,,,,,
2026-08-18,4369,40.0,3.1,,,,,
2026-08-18,6506,39.8,3.4,,,,,
2026-08-18,6517,39.1,5.0,,,,,
2026-08-18,4189,39.1,5.0,,,,,
2026-08-18,6361,38.7,7.4,,,,,
2026-08-18,6301,38.6,5.6,,,,,
2026-08-18,6723,38.6,4.7,,,,,
2026-08-18,8015,37.5,2.9,,,,,
2026-08-18,4183,37.4,2.9,,,,,
2026-08-18,5195,37.3,4.3,,,,,
2026-08-18,6741,37.2,4.5,,,,,
2026-08-18,6302,37.2,2.8,,,,,
2026-08-18,5301,36.6,3.8,,,,,
2026-08-18,5713,36.5,5.3,,,,,
2026-08-18,4099,36.5,8.6,,,,,
2026-08-18,6652,36.5,2.6,,,,,
2026-08-18,6337,36.400000000000006,2.5,,,,,
2026-08-18,6988,36.4,4.6,,,,,
2026-08-18,4092,36.1,5.0,,,,,
2026-08-18,6407,36.1,3.3,,,,,
2026-08-18,7013,35.9,0.0,,,,,
2026-08-18,5186,35.9,3.9,,,,,
2026-08-18,7012,35.599999999999994,-4.9,,,,,
2026-08-18,4047,35.3,7.4,,,,,
2026-08-18,6728,35.2,19.5,,,,,
2026-08-18,3445,35.2,12.8,,,,,
2026-08-18,8012,35.099999999999994,4.1,,,,,
2026-08-18,6278,35.0,3.6,,,,,
2026-08-18,6376,34.5,8.0,,,,,
2026-08-18,7715,34.1,-7.7,,,,,
2026-08-18,8020,33.9,2.7,,,,,
2026-08-18,8053,33.9,4.6,,,,,
2026-08-18,6966,33.4,3.5,,,,,
2026-08-18,7537,33.3,1.6,,,,,
2026-08-18,6951,33.2,16.2,,,,,
2026-08-18,6440,33.0,6.5,,,,,
2026-08-18,6861,33.0,1.2,,,,,
2026-08-18,6525,33.0,-8.9,,,,,
2026-08-18,6227,32.9,6.1,,,,,
2026-08-18,7011,32.9,-7.6,,,,,
2026-08-18,4203,32.8,0.4,,,,,
2026-08-18,6505,32.599999999999994,5.8,,,,,
2026-08-18,6254,32.3,3.3,,,,,
2026-08-18,3105,31.8,3.0,,,,,
2026-08-18,4188,31.6,5.7,,,,,
2026-08-18,6235,31.1,5.7,,,,,
2026-08-18,6962,29.8,4.7,,,,,
2026-08-18,5632,27.4,-3.7,,,,,
2026-08-18,5384,27.2,1.2,,,,,
2026-08-18,7725,27.2,2.8,,,,,
2026-08-18,5218,27.0,1.5,,,,,
2026-08-18,4008,27.0,2.8,,,,,
2026-08-18,4212,26.8,4.6,,,,,
2026-08-18,3156,26.8,3.2,,,,,
2026-08-18,5302,26.6,2.1,,,,,
2026-08-18,4187,26.5,2.8,,,,,
2026-08-18,4220,26.5,3.0,,,,,
2026-08-18,6969,26.4,17.5,,,,,
2026-08-18,6134,26.4,-1.8,,,,,
2026-08-18,7762,26.3,-6.2,,,,,
2026-08-18,4462,26.3,1.6,,,,,
2026-08-18,285A,26.3,-20.8,,,,,
2026-08-18,4205,26.2,1.3,,,,,
2026-08-18,3374,26.0,1.4,,,,,
2026-08-18,6480,26.0,3.3,,,,,
2026-08-18,6479,25.7,4.3,,,,,
2026-08-18,3436,25.7,-9.8,,,,,
2026-08-19,5803,43.8,2.9,,,,,
2026-08-19,6501,43.8,5.0,,,,,
2026-08-19,4980,43.0,5.9,,,,,
2026-08-19,5805,40.900000000000006,-4.9,,,,,
2026-08-19,5310,40.9,5.0,,,,,
2026-08-19,7729,40.8,3.9,,,,,
2026-08-19,6857,40.400000000000006,1.8,,,,,
2026-08-19,6504,40.3,3.8,,,,,
2026-08-19,4401,39.8,3.8,,,,,
2026-08-19,6146,39.400000000000006,6.0,,,,,
2026-08-19,6508,39.4,-4.5,,,,,
2026-08-19,6652,38.8,5.8,,,,,
2026-08-19,4369,38.8,4.2,,,,,
2026-08-19,6323,38.7,3.5,,,,,
2026-08-19,3993,38.5,5.8,,,,,
