code,name,sector,score,score_raw,days_in_top,rank,stars,linkage,ignition,rs_days,rs_slope,theme,supply,etf,tech,fund,material,penalty,signal,driver,gap_pct,rs20,atr_pct,dev25,stop,close,chg5d,v_ratio,turnover_m,reasons_str
1719,安藤・間,建設業,27.0,27.0,1,304,★☆☆☆☆,0.0,16.0,2,4.3,0.0,2.0,0.0,9.0,0.0,0.0,0.0,,,0.0,3.6,1.4,2.3,1865,1920.5,-0.6,1.0,1418,RS転換2日目 / RS加速+4.3 / 高値圏かつ未過熱 / MA上昇配列
4088,エア・ウォーター,化学,27.0,27.0,1,305,★☆☆☆☆,0.0,18.0,2,13.5,0.0,1.0,0.0,8.0,0.0,0.0,0.0,,,0.0,1.9,2.3,5.5,2566,2690.0,8.4,1.2,2147,RS転換2日目 / RS加速+13.5 / 25MA上抜け2日目 / 高値圏かつ未過熱
4527,ロート製薬,医薬品,26.9,26.900000000000002,1,306,★☆☆☆☆,0.0,9.0,17,4.8,0.0,5.3,0.0,10.0,0.0,2.6,0.0,,,0.0,26.2,2.2,9.6,2905,3039.0,0.1,0.7,4810,RS加速+4.8 / 買い出来高優勢 / 資金流入増 / MA上昇配列 / パーフェクトオーダー / 開示[自己株式の取得](2日前)
8043,スターゼン,卸売業,26.8,26.8,1,307,★☆☆☆☆,0.0,11.5,39,6.7,0.0,3.0,0.0,9.5,0.0,2.8,0.0,,,0.0,13.5,2.3,4.9,1462,1532.0,0.5,1.1,247,RS加速+6.7 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 開示[自己株式の取得](1日前)
4733,オービックビジネスコンサルタント,情報・通信業,26.8,26.8,1,308,★☆☆☆☆,0.0,16.0,2,8.6,0.0,3.3,0.0,7.5,0.0,0.0,0.0,,,0.0,6.2,2.5,3.3,8058,8489.0,2.2,0.6,1644,RS転換2日目 / RS加速+8.6 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列
4725,ＣＡＣ　Ｈｏｌｄｉｎｇｓ,情報・通信業,26.8,26.8,1,309,★☆☆☆☆,0.0,16.0,2,6.1,0.0,3.3,0.0,7.5,0.0,0.0,0.0,,,0.0,5.0,1.3,2.5,1900,1953.0,0.2,0.7,121,RS転換2日目 / RS加速+6.1 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列
7593,ＶＴホールディングス,小売業,26.8,26.8,1,310,★☆☆☆☆,0.0,16.0,2,6.4,0.0,3.3,0.0,7.5,0.0,0.0,0.0,,,0.0,8.7,1.6,4.3,519,537.0,0.9,0.9,245,RS転換2日目 / RS加速+6.4 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列
6412,平和,機械,26.8,26.8,1,311,★☆☆☆☆,0.0,14.0,2,2.1,0.0,3.3,0.0,9.5,0.0,0.0,0.0,,,0.0,2.6,1.4,2.0,2160,2222.0,-1.2,0.9,591,RS転換2日目 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー
1870,矢作建設工業,建設業,26.8,26.8,1,312,★☆☆☆☆,0.0,11.5,35,5.2,0.0,6.3,0.0,9.0,0.0,0.0,0.0,,,0.0,11.7,1.8,5.0,2088,2167.0,-0.6,1.6,380,RS加速+5.2 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列
2207,ｍｅｉｔｏ,食料品,26.8,26.8,1,313,★☆☆☆☆,0.0,14.0,2,2.5,0.0,3.0,0.0,7.0,0.0,2.8,0.0,,,0.0,5.9,2.5,1.7,3304,3480.0,0.9,1.1,193,RS転換2日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 開示[自己株式の取得](1日前)
2815,アリアケジャパン,食料品,26.8,26.8,1,314,★☆☆☆☆,0.0,14.0,0,8.2,0.0,3.3,0.0,6.7,0.0,2.8,0.0,,,0.0,0.2,1.5,0.7,5254,5420.0,-0.2,0.9,433,RS転換0日目 / RS加速+8.2 / 25MA上抜け9日目 / 買い出来高優勢 / MA上昇配列 / 開示[自己株式の取得](2日前) / 開示[自己株式の取得](13日前)
9746,ＴＫＣ,情報・通信業,26.8,26.8,1,315,★☆☆☆☆,0.0,16.0,2,6.9,0.0,3.3,0.0,7.5,0.0,0.0,0.0,,,0.0,6.2,1.7,3.2,3974,4115.0,-0.2,0.9,328,RS転換2日目 / RS加速+6.9 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列
5310,東洋炭素,ガラス・土石製品,26.8,6.0,4,316,★☆☆☆☆,0.0,0.0,-1,-9.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-6.0,4.2,-2.9,6186,6750.0,-2.9,1.0,722,核融合(-2.3%)
9619,イチネンホールディングス,サービス業,26.8,26.8,1,317,★☆☆☆☆,0.0,11.5,37,4.8,0.0,4.3,0.0,11.0,0.0,0.0,0.0,,,0.0,12.9,1.6,4.0,2611,2699.0,-0.6,0.7,118,RS加速+4.8 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
3153,八洲電機,卸売業,26.8,13.7,3,318,★☆☆☆☆,0.0,4.0,-1,-1.3,0.0,2.0,0.0,7.7,0.0,0.0,0.0,,,0.0,-5.7,3.0,0.7,2800,2980.0,0.5,1.3,199,25MA上抜け5日目 / MA上昇配列
2331,ＡＬＳＯＫ,サービス業,26.7,26.7,1,319,★☆☆☆☆,0.0,16.0,2,11.1,0.0,2.0,0.0,8.7,0.0,0.0,0.0,,,0.0,4.4,1.7,3.2,1173,1214.0,1.9,0.8,1522,RS転換2日目 / RS加速+11.1 / 高値圏かつ未過熱 / MA上昇配列
8316,三井住友フィナンシャルグループ,銀行業,26.7,26.7,1,320,★☆☆☆☆,0.0,14.0,1,12.3,0.0,2.0,0.0,10.7,0.0,0.0,0.0,,,0.0,3.1,2.1,2.9,6678,6971.0,3.6,1.2,71709,RS転換1日目 / RS加速+12.3 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
5401,日本製鉄,鉄鋼,26.7,26.7,1,321,★☆☆☆☆,0.0,18.0,2,5.9,0.0,1.0,0.0,7.7,0.0,0.0,0.0,,,0.0,3.2,2.4,2.6,658,691.5,2.1,1.2,29469,RS転換2日目 / RS加速+5.9 / 25MA上抜け1日目 / 高値圏かつ未過熱 / MA上昇配列 / 52週高値目前
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,26.7,26.7,1,322,★☆☆☆☆,0.0,14.0,0,10.8,0.0,2.0,0.0,10.7,0.0,0.0,0.0,,,0.0,2.3,2.3,2.7,3515,3684.0,2.9,1.2,125956,RS転換0日目 / RS加速+10.8 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
4118,カネカ,化学,26.6,26.6,1,323,★☆☆☆☆,0.0,11.5,33,3.8,0.0,4.3,0.0,8.2,0.0,2.6,0.0,,,0.0,4.5,2.4,2.0,5868,6170.0,0.6,1.0,1793,RS加速+3.8 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 開示[自己株式の取得](2日前)
8031,三井物産,卸売業,26.6,26.6,1,324,★☆☆☆☆,0.0,14.0,1,8.6,0.0,2.0,0.0,8.0,0.0,2.6,0.0,,,0.0,2.5,2.2,4.5,4893,5119.0,4.6,1.3,27449,RS転換1日目 / RS加速+8.6 / 25MA上抜け8日目 / MA上昇配列 / 開示[自己株式の取得](2日前)
2354,ＹＥ　ＤＩＧＩＴＡＬ,情報・通信業,26.6,3.2,4,325,★☆☆☆☆,0.0,0.0,-1,-11.2,0.0,2.0,0.0,1.2,0.0,0.0,0.0,,,0.0,-4.8,8.9,-0.0,1098,1336.0,-5.5,0.7,1238,-
2154,オープンアップグループ,サービス業,26.5,26.5,1,326,★☆☆☆☆,0.0,16.0,1,7.0,0.0,1.0,0.0,9.5,0.0,0.0,0.0,,,0.0,0.3,1.5,0.0,1961,2023.0,-0.9,1.0,314,RS転換1日目 / RS加速+7.0 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
4413,ボードルア,情報・通信業,26.5,26.5,1,327,★☆☆☆☆,0.0,16.0,2,13.8,0.0,2.0,0.0,8.5,0.0,0.0,0.0,,,0.0,8.7,2.7,2.4,2803,2963.0,-0.2,1.4,1308,RS転換2日目 / RS加速+13.8 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
7267,本田技研工業,輸送用機器,26.5,26.5,1,328,★☆☆☆☆,0.0,16.0,2,5.9,0.0,1.0,0.0,9.5,0.0,0.0,0.0,,,0.0,3.6,3.0,0.9,1592,1692.0,1.0,1.0,29503,RS転換2日目 / RS加速+5.9 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
3083,スターシーズ,小売業,26.5,26.5,1,329,★☆☆☆☆,0.0,14.0,6,12.1,0.0,10.0,0.0,7.5,0.0,0.0,-5.0,,,0.0,25.8,4.1,23.6,1145,1247.0,9.7,18.9,209,RS転換6日目 / RS加速+12.1 / 25MA上抜け9日目 / 出来高急増18.9倍 / 買い出来高優勢 / 資金流入増 / MA上昇配列 / パーフェクトオーダー / RSI過熱(89)⚠ / 過熱⚠25MA+24%
9347,日本管財ホールディングス,サービス業,26.5,26.5,1,330,★☆☆☆☆,0.0,16.0,1,5.1,0.0,3.0,0.0,7.5,0.0,0.0,0.0,,,0.0,2.2,1.3,1.1,2799,2873.0,-1.4,1.4,192,RS転換1日目 / RS加速+5.1 / 高値圏かつ未過熱 / MA上昇配列
7242,カヤバ,輸送用機器,26.5,26.5,1,331,★☆☆☆☆,0.0,16.0,2,5.1,0.0,3.0,0.0,7.5,0.0,0.0,0.0,,,0.0,4.7,1.7,3.3,4602,4765.0,1.3,1.4,436,RS転換2日目 / RS加速+5.1 / 高値圏かつ未過熱 / MA上昇配列
8074,ＹＵＡＳＡ,卸売業,26.3,26.3,1,332,★☆☆☆☆,0.0,11.5,35,5.8,0.0,3.3,0.0,11.5,0.0,0.0,0.0,,,0.0,8.4,2.2,6.1,6153,6430.0,4.0,0.8,225,RS加速+5.8 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / 52週高値目前
1808,長谷工コーポレーション,建設業,26.3,26.3,1,333,★☆☆☆☆,0.0,14.0,2,11.2,0.0,3.3,0.0,9.0,0.0,0.0,0.0,,,0.0,5.4,1.7,3.3,2802,2902.5,1.6,1.1,2374,RS転換2日目 / RS加速+11.2 / 25MA上抜け9日目 / 買い出来高優勢 / MA上昇配列
8244,近鉄百貨店,小売業,26.3,26.3,1,334,★☆☆☆☆,0.0,12.0,2,5.6,0.0,4.3,0.0,10.0,0.0,0.0,0.0,,,0.0,5.1,1.6,3.1,1891,1955.0,-0.7,0.7,157,RS転換2日目 / RS加速+5.6 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー
3692,ＦＦＲＩセキュリティ,情報・通信業,26.3,26.3,1,335,★☆☆☆☆,0.0,14.0,4,11.0,0.0,6.3,0.0,6.0,0.0,0.0,0.0,,,0.0,5.0,5.9,11.5,5072,5750.0,17.2,2.2,769,RS転換4日目 / RS加速+11.0 / 25MA上抜け4日目 / 出来高増2.2倍
4307,野村総合研究所,情報・通信業,26.3,26.3,1,336,★☆☆☆☆,0.0,14.0,2,19.9,0.0,3.3,0.0,9.0,0.0,0.0,0.0,,,0.0,7.2,3.1,2.6,4821,5140.0,2.1,0.9,12483,RS転換2日目 / RS加速+19.9 / 25MA上抜け9日目 / 買い出来高優勢 / MA上昇配列
9075,福山通運,陸運業,26.2,26.2,1,337,★☆☆☆☆,0.0,16.0,2,8.9,0.0,3.0,0.0,7.2,0.0,0.0,0.0,,,0.0,5.4,2.3,0.8,5941,6230.0,-1.3,1.2,686,RS転換2日目 / RS加速+8.9 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
7630,壱番屋,小売業,26.2,26.2,1,338,★☆☆☆☆,0.0,13.0,2,22.8,0.0,7.7,0.0,8.5,0.0,0.0,-3.0,,,0.0,17.9,2.8,15.9,1037,1099.0,16.7,2.2,731,RS転換2日目 / RS加速+22.8 / 出来高増2.2倍 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / RSI過熱(85)⚠ / 伸びすぎ注意(25MA+16%)
4912,ライオン,化学,26.2,26.2,1,339,★☆☆☆☆,0.0,16.0,3,5.2,0.0,2.0,0.0,8.2,0.0,0.0,0.0,,,0.0,7.7,2.4,2.4,1790,1880.0,0.2,0.9,2777,RS転換3日目 / RS加速+5.2 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
7864,フジシールインターナショナル,その他製品,26.2,26.2,1,340,★☆☆☆☆,0.0,16.0,2,5.2,0.0,2.0,0.0,8.2,0.0,0.0,0.0,,,0.0,4.6,1.6,1.2,3166,3270.0,-0.6,1.1,378,RS転換2日目 / RS加速+5.2 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
7914,共同印刷,その他製品,26.2,26.2,1,341,★☆☆☆☆,0.0,16.0,2,4.2,0.0,2.0,0.0,8.2,0.0,0.0,0.0,,,0.0,4.4,1.8,1.0,1663,1724.0,-1.6,1.2,146,RS転換2日目 / RS加速+4.2 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
2146,ＵＴグループ,サービス業,26.1,26.1,1,342,★☆☆☆☆,0.0,11.5,36,7.0,0.0,4.3,0.0,7.5,0.0,2.8,0.0,,,0.0,25.7,2.8,8.3,219,232.0,0.9,0.7,1804,RS加速+7.0 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / 開示[自己株式の取得](1日前)
2353,日本駐車場開発,不動産業,26.1,26.1,1,343,★☆☆☆☆,0.0,14.0,3,3.0,0.0,2.0,0.0,7.5,0.0,2.6,0.0,,,0.0,3.8,1.8,2.7,258,268.0,-1.1,0.9,516,RS転換3日目 / 高値圏かつ未過熱 / MA上昇配列 / 開示[自己株式の取得](2日前)
9715,トランス・コスモス,サービス業,26.0,26.0,1,344,★☆☆☆☆,0.0,14.0,0,8.8,0.0,4.0,0.0,8.0,0.0,0.0,0.0,,,0.0,0.9,1.5,0.6,3599,3710.0,-0.7,1.6,295,RS転換0日目 / RS加速+8.8 / 高値圏かつ未過熱
6250,やまびこ,機械,26.0,26.0,1,345,★☆☆☆☆,0.0,9.5,39,2.8,0.0,3.0,0.0,13.5,0.0,0.0,0.0,,,0.0,5.2,2.5,5.4,4169,4390.0,5.5,0.9,518,高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
8130,サンゲツ,卸売業,26.0,26.0,1,346,★☆☆☆☆,0.0,16.0,2,5.1,0.0,1.0,0.0,9.0,0.0,0.0,0.0,,,0.0,1.9,1.2,1.3,3114,3190.0,-0.3,1.1,431,RS転換2日目 / RS加速+5.1 / 高値圏かつ未過熱 / MA上昇配列 / 52週高値目前
4170,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,情報・通信業,26.0,19.5,3,347,★☆☆☆☆,0.0,10.0,9,-82.3,0.0,5.3,0.0,4.2,0.0,0.0,0.0,,,0.0,10.5,17.0,1.4,89,135.0,-41.6,0.4,524,RS転換9日目 / 25MA上抜け9日目 / 買い出来高優勢 / 資金流入増 / MA上昇配列
8425,みずほリース,その他金融業,26.0,26.0,1,348,★☆☆☆☆,0.0,16.0,1,4.2,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,,0.0,1.4,1.2,1.9,1352,1386.0,0.1,0.8,811,RS転換1日目 / RS加速+4.2 / 高値圏かつ未過熱 / MA上昇配列
9468,ＫＡＤＯＫＡＷＡ,情報・通信業,26.0,26.0,1,349,★☆☆☆☆,0.0,14.0,2,7.2,0.0,1.0,0.0,11.0,0.0,0.0,0.0,,,0.0,4.2,2.5,3.8,3534,3723.0,1.0,1.0,1529,RS転換2日目 / RS加速+7.2 / 25MA上抜け7日目 / MA上昇配列 / パーフェクトオーダー
7172,ジャパンインベストメントアドバイザー,証券、商品先物取引業,26.0,26.0,1,350,★☆☆☆☆,0.0,14.0,1,6.3,0.0,1.0,0.0,11.0,0.0,0.0,0.0,,,0.0,1.5,1.4,0.9,2038,2095.0,-1.6,0.9,384,RS転換1日目 / RS加速+6.3 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
2492,インフォマート,サービス業,26.0,26.0,1,351,★☆☆☆☆,0.0,12.0,3,19.1,0.0,4.0,0.0,10.0,0.0,0.0,0.0,,,0.0,21.4,6.3,11.4,577,660.0,10.7,1.5,2166,RS転換3日目 / RS加速+19.1 / MA上昇配列 / パーフェクトオーダー
7947,エフピコ,化学,26.0,26.0,1,352,★☆☆☆☆,0.0,12.0,2,5.2,0.0,5.3,0.0,8.7,0.0,0.0,0.0,,,0.0,6.0,1.6,5.1,2767,2860.0,2.5,1.7,483,RS転換2日目 / RS加速+5.2 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー
2301,学情,サービス業,25.9,25.900000000000002,1,353,★☆☆☆☆,0.0,12.0,2,4.6,0.0,3.3,0.0,8.0,0.0,2.6,0.0,,,0.0,3.0,1.7,2.8,1655,1715.0,-0.3,0.8,159,RS転換2日目 / RS加速+4.6 / 買い出来高優勢 / MA上昇配列 / 開示[自己株式の取得](2日前)
8075,神鋼商事,卸売業,25.8,25.8,1,354,★☆☆☆☆,0.0,9.5,35,2.3,0.0,5.3,0.0,11.0,0.0,0.0,0.0,,,0.0,17.3,2.4,5.7,2952,3100.0,0.0,0.6,244,高値圏かつ未過熱 / 買い出来高優勢 / 資金流入増 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
4503,アステラス製薬,医薬品,25.8,25.8,1,355,★☆☆☆☆,0.0,16.0,2,4.2,0.0,3.3,0.0,6.5,0.0,0.0,0.0,,,0.0,6.3,2.1,2.6,2288,2389.5,-1.3,1.0,15019,RS転換2日目 / RS加速+4.2 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列
5108,ブリヂストン,ゴム製品,25.8,25.8,1,356,★☆☆☆☆,0.0,14.0,2,1.5,0.0,1.0,0.0,8.2,0.0,2.6,0.0,,,0.0,1.7,1.6,0.2,3966,4098.0,-0.7,0.8,16480,RS転換2日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 開示[自己株式の取得](2日前)
3076,あい　ホールディングス,卸売業,25.7,25.7,1,357,★☆☆☆☆,0.0,14.0,1,2.1,0.0,2.0,0.0,9.7,0.0,0.0,0.0,,,0.0,0.1,1.8,0.2,2837,2943.0,-0.8,1.0,406,RS転換1日目 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
6737,ＥＩＺＯ,電気機器,25.6,25.6,1,358,★☆☆☆☆,0.0,7.5,36,-1.5,0.0,2.0,0.0,13.5,0.0,2.6,0.0,,,0.0,3.0,2.4,5.2,3000,3150.0,2.9,0.8,540,高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前 / 開示[自己株式の取得](2日前)
9759,ＮＳＤ,情報・通信業,25.6,25.6,1,359,★☆☆☆☆,0.0,12.0,2,7.7,0.0,2.0,0.0,9.0,0.0,2.6,0.0,,,0.0,3.0,2.0,1.8,2776,2891.0,0.3,1.0,638,RS転換2日目 / RS加速+7.7 / MA上昇配列 / 開示[自己株式の取得](2日前)
4840,トライアイズ,サービス業,25.6,25.599999999999998,1,360,★☆☆☆☆,0.0,14.0,4,42.3,0.0,6.7,0.0,6.0,0.0,3.9,-5.0,,,0.0,37.2,8.1,28.5,630,753.0,38.2,4.2,180,RS転換4日目 / RS加速+42.3 / 25MA上抜け4日目 / 出来高急増4.2倍 / 資金流入増 / 過熱⚠25MA+28% / 開示[業績予想の修正](3日前) / 開示[業績予想の修正](3日前)
7727,オーバル,精密機器,25.6,20.2,3,361,★☆☆☆☆,0.0,9.0,25,-0.7,0.0,4.0,0.0,7.2,0.0,0.0,0.0,,,0.0,10.3,4.8,3.3,750,830.0,-0.6,0.6,149,高値圏かつ未過熱 / 資金流入増 / MA上昇配列 / パーフェクトオーダー
3543,コメダホールディングス,卸売業,25.5,25.5,1,362,★☆☆☆☆,0.0,16.0,0,3.1,0.0,2.0,0.0,7.5,0.0,0.0,0.0,,,0.0,0.4,1.2,1.0,2848,2920.0,-1.6,0.5,1140,RS転換0日目 / RS加速+3.1 / 高値圏かつ未過熱 / MA上昇配列
3964,オークネット,情報・通信業,25.5,3.0,4,363,★☆☆☆☆,0.0,0.0,-1,-0.7,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,,0.0,-2.0,3.0,-5.5,1268,1350.0,-7.8,1.0,1272,資金流入増
3050,ＤＣＭホールディングス,小売業,25.5,25.5,1,364,★☆☆☆☆,0.0,16.0,2,4.4,0.0,2.0,0.0,7.5,0.0,0.0,0.0,,,0.0,2.5,1.4,1.7,1537,1583.0,-0.9,1.0,372,RS転換2日目 / RS加速+4.4 / 高値圏かつ未過熱 / MA上昇配列
4417,グローバルセキュリティエキスパート,情報・通信業,25.4,20.2,3,365,★☆☆☆☆,0.0,14.0,3,5.8,0.0,4.0,0.0,2.2,0.0,0.0,0.0,,,0.0,3.4,5.1,-1.6,4041,4495.0,-1.7,1.5,241,RS転換3日目 / RS加速+5.8 / 高値圏かつ未過熱
7458,第一興商,卸売業,25.3,25.3,1,366,★☆☆☆☆,0.0,12.0,2,7.2,0.0,3.3,0.0,10.0,0.0,0.0,0.0,,,0.0,4.2,1.5,2.0,1823,1879.5,-1.0,1.0,417,RS転換2日目 / RS加速+7.2 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー
2433,博報堂ＤＹホールディングス,サービス業,25.3,25.3,1,367,★☆☆☆☆,0.0,12.0,2,6.9,0.0,3.3,0.0,10.0,0.0,0.0,0.0,,,0.0,2.7,2.7,3.5,1275,1347.5,0.4,0.7,1188,RS転換2日目 / RS加速+6.9 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー
9684,スクウェア・エニックス・ホールディングス,情報・通信業,25.3,25.3,1,368,★☆☆☆☆,0.0,12.0,2,3.3,0.0,5.3,0.0,8.0,0.0,0.0,0.0,,,0.0,6.4,3.5,3.1,2764,2972.0,0.6,1.3,5067,RS転換2日目 / RS加速+3.3 / 買い出来高優勢 / MA上昇配列
7832,バンダイナムコホールディングス,その他製品,25.3,25.3,1,369,★☆☆☆☆,0.0,11.5,39,3.7,0.0,4.3,0.0,9.5,0.0,0.0,0.0,,,0.0,22.6,2.8,7.2,5328,5641.0,-0.3,0.9,17411,RS加速+3.7 / 高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー
8273,イズミ,小売業,25.3,25.3,1,370,★☆☆☆☆,0.0,12.0,2,6.2,0.0,4.3,0.0,9.0,0.0,0.0,0.0,,,0.0,4.3,2.1,2.5,994,1038.0,-2.2,0.7,872,RS転換2日目 / RS加速+6.2 / 買い出来高優勢 / MA上昇配列
9101,日本郵船,海運業,25.2,25.2,1,371,★☆☆☆☆,0.0,11.5,34,4.6,0.0,3.0,0.0,10.7,0.0,0.0,0.0,,,0.0,14.1,2.9,8.4,6681,7097.0,1.9,0.9,23958,RS加速+4.6 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
8541,愛媛銀行,銀行業,25.2,25.2,1,372,★☆☆☆☆,0.0,16.0,4,15.3,0.0,1.0,0.0,8.2,0.0,0.0,0.0,,,0.0,13.8,4.7,2.7,2779,3070.0,0.0,0.8,615,RS転換4日目 / RS加速+15.3 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
8346,東邦銀行,銀行業,25.2,25.2,1,373,★☆☆☆☆,0.0,16.0,5,4.8,0.0,1.0,0.0,8.2,0.0,0.0,0.0,,,0.0,6.5,2.7,3.6,926,980.0,1.1,0.9,871,RS転換5日目 / RS加速+4.8 / 高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー
3825,リミックスポイント,小売業,25.1,16.799999999999997,3,374,★☆☆☆☆,0.0,5.0,11,-2.5,0.0,0.0,0.0,6.7,0.0,5.1,0.0,,,0.0,9.6,8.7,4.5,188,228.0,0.9,0.5,650,MA上昇配列 / 開示[業績予想の修正](6日前) / 開示[業務提携](6日前)
9404,日本テレビホールディングス,情報・通信業,25.0,25.0,1,375,★☆☆☆☆,0.0,12.0,2,8.1,0.0,3.3,0.0,8.0,0.0,1.7,0.0,,,0.0,4.4,1.9,2.1,2900,3014.0,-1.0,0.9,1267,RS転換2日目 / RS加速+8.1 / 買い出来高優勢 / MA上昇配列 / 開示[自己株式の取得](6日前)
7976,三菱鉛筆,その他製品,25.0,25.0,1,376,★☆☆☆☆,0.0,9.5,45,0.5,0.0,2.0,0.0,13.5,0.0,0.0,0.0,,,0.0,10.6,2.1,7.2,2990,3120.0,2.3,0.9,345,高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
7459,メディパルホールディングス,卸売業,25.0,25.0,1,377,★☆☆☆☆,0.0,14.0,1,9.4,0.0,1.0,0.0,10.0,0.0,0.0,0.0,,,0.0,1.5,1.7,1.6,2818,2915.0,-0.3,0.8,1345,RS転換1日目 / RS加速+9.4 / 高値圏かつ未過熱 / MA上昇配列
8150,三信電気,卸売業,25.0,25.0,1,378,★☆☆☆☆,0.0,9.5,36,2.6,0.0,2.0,0.0,13.5,0.0,0.0,0.0,,,0.0,5.1,2.4,7.9,3189,3350.0,7.2,1.1,211,高値圏かつ未過熱 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
7354,ダイレクトマーケティングミックス,サービス業,25.0,25.0,1,379,★☆☆☆☆,0.0,12.0,10,7.7,0.0,3.0,0.0,10.0,0.0,0.0,0.0,,,0.0,11.1,5.3,8.6,352,393.0,7.7,1.6,147,RS転換10日目 / RS加速+7.7 / MA上昇配列 / パーフェクトオーダー
7483,ドウシシャ,卸売業,25.0,25.0,1,380,★☆☆☆☆,0.0,14.0,1,7.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,,,0.0,1.1,1.7,1.5,2949,3050.0,0.2,1.0,186,RS転換1日目 / RS加速+7.0 / 25MA上抜け9日目 / MA上昇配列
3864,三菱製紙,パルプ・紙,25.0,16.0,3,381,★☆☆☆☆,0.0,2.0,-1,-3.9,0.0,2.0,0.0,12.0,0.0,0.0,0.0,,,0.0,-0.6,2.7,2.2,1124,1189.0,-0.5,0.8,224,MA上昇配列 / パーフェクトオーダー
325A,ＴＥＮＴＩＡＬ,繊維製品,25.0,25.0,1,382,★☆☆☆☆,0.0,12.0,3,12.6,0.0,2.0,0.0,11.0,0.0,0.0,0.0,,,0.0,13.2,5.3,5.8,1572,1758.0,-2.2,0.9,475,RS転換3日目 / RS加速+12.6 / MA上昇配列 / パーフェクトオーダー
2121,ＭＩＸＩ,情報・通信業,25.0,25.0,1,383,★☆☆☆☆,0.0,7.5,39,-7.5,0.0,5.3,0.0,12.2,0.0,0.0,0.0,,,0.0,11.4,2.6,9.2,3510,3700.0,1.0,1.3,1455,高値圏かつ未過熱 / 買い出来高優勢 / MA上昇配列 / パーフェクトオーダー / 52週高値目前
1605,ＩＮＰＥＸ,鉱業,25.0,25.0,1,384,★☆☆☆☆,0.0,12.0,2,10.8,0.0,4.0,0.0,9.0,0.0,0.0,0.0,,,0.0,12.1,2.6,7.9,3842,4051.0,5.6,1.5,18275,RS転換2日目 / RS加速+10.8 / MA上昇配列
1925,大和ハウス工業,建設業,25.0,25.0,1,385,★☆☆☆☆,0.0,14.0,0,7.9,0.0,2.0,0.0,9.0,0.0,0.0,0.0,,,0.0,0.7,1.3,2.0,4631,4750.0,0.7,1.3,8852,RS転換0日目 / RS加速+7.9 / 25MA上抜け9日目 / MA上昇配列
